A_NAS_ID,User_ID,IP_Address,Action,Dated,Browser_Used,NASReport_ID
15222,22,59.100.129.30,Approved report 13. DMR.,2022-04-17 07:05:37.000,Chrome,268
15223,22,59.100.129.30,Edited F&B Comp. & Void Audit details.,2022-04-17 07:10:01.000,Chrome,268
15224,22,59.100.129.30,Approved report 14. F & B Comp. & Void Audit.,2022-04-17 07:10:05.000,Chrome,268
15225,22,59.100.129.30,Commented `No Missing` in Report 15. Checklists.,2022-04-17 07:11:18.000,Chrome,268
15226,22,59.100.129.30,Approved report 15. Checklists.,2022-04-17 07:11:20.000,Chrome,268
15227,22,59.100.129.30,"Commented `6- Manual Transaction
53- Auto Transaction
` in Report 16. Loyalty Points Audit.",2022-04-17 07:13:37.000,Chrome,268
15228,22,59.100.129.30,Approved report 16. Loyalty Points Audit.,2022-04-17 07:13:40.000,Chrome,268
15229,22,59.100.129.30,Submitted the summary report.,2022-04-17 07:14:30.000,Chrome,268
15230,16,59.100.129.30,Approved report 01. Credit Limit Report.,2022-04-17 10:58:32.000,Chrome,247
15231,16,59.100.129.30,Approved report 02. Front Office Paid Out Report.,2022-04-17 10:58:38.000,Chrome,247
15232,16,59.100.129.30,Approved report 03. Adjustment & Corrections.,2022-04-17 10:58:40.000,Chrome,247
15233,16,59.100.129.30,Approved report 04. No Show Rooms.,2022-04-17 10:58:42.000,Chrome,247
15234,16,59.100.129.30,Approved report 05. Out of Order/ Service Room.,2022-04-17 10:58:45.000,Chrome,247
15235,16,59.100.129.30,Approved report 06. Complimentary Room Report.,2022-04-17 10:58:51.000,Chrome,247
15236,16,59.100.129.30,Disapproved report 06. Complimentary Room Report.,2022-04-17 10:58:52.000,Chrome,247
15237,16,59.100.129.30,Approved report 06. Complimentary Room Report.,2022-04-17 10:58:53.000,Chrome,247
15238,16,59.100.129.30,Approved report 07. Rate Check Report.,2022-04-17 10:58:57.000,Chrome,247
15239,16,59.100.129.30,Approved report 08. PM/ PX Accounts.,2022-04-17 10:58:59.000,Chrome,247
15240,16,59.100.129.30,Approved report 08.1. NA16.,2022-04-17 10:59:05.000,Chrome,247
15241,16,59.100.129.30,Approved report 09. Ogone Deposit Posting Report.,2022-04-17 10:59:09.000,Chrome,247
15242,16,59.100.129.30,Approved report 10. Room Reconciliation Report.,2022-04-17 10:59:14.000,Chrome,247
15243,16,59.100.129.30,Approved report 11. CC Surcharge Report.,2022-04-17 10:59:29.000,Chrome,247
15244,16,59.100.129.30,Approved report 12. DM Float Log.,2022-04-17 10:59:32.000,Chrome,247
15245,16,59.100.129.30,Approved report 14. F & B Comp. & Void Audit.,2022-04-17 10:59:34.000,Chrome,247
15246,16,59.100.129.30,Approved report 13. DMR.,2022-04-17 10:59:35.000,Chrome,247
15247,16,59.100.129.30,Approved report 16. Loyalty Points Audit.,2022-04-17 10:59:36.000,Chrome,247
15248,16,59.100.129.30,Approved report 15. Checklists.,2022-04-17 10:59:39.000,Chrome,247
15249,16,59.100.129.30,Approved the summary report.,2022-04-17 10:59:43.000,Chrome,247
15250,16,59.100.129.30,Approved report 01. Credit Limit Report.,2022-04-17 10:59:49.000,Chrome,250
15251,16,59.100.129.30,Commented `CC updated and payment received.` in Report 01. Credit Limit Report.,2022-04-17 11:00:14.000,Chrome,250
15252,16,59.100.129.30,Approved report 02. Front Office Paid Out Report.,2022-04-17 11:00:17.000,Chrome,250
15253,16,59.100.129.30,Approved report 03. Adjustment & Corrections.,2022-04-17 11:00:21.000,Chrome,250
15254,16,59.100.129.30,Approved report 04. No Show Rooms.,2022-04-17 11:00:23.000,Chrome,250
15255,16,59.100.129.30,Approved report 05. Out of Order/ Service Room.,2022-04-17 11:00:24.000,Chrome,250
15256,16,59.100.129.30,Approved report 06. Complimentary Room Report.,2022-04-17 11:00:27.000,Chrome,250
15257,16,59.100.129.30,Approved report 07. Rate Check Report.,2022-04-17 11:00:31.000,Chrome,250
15258,16,59.100.129.30,Approved report 08. PM/ PX Accounts.,2022-04-17 11:00:33.000,Chrome,250
15259,16,59.100.129.30,Approved report 08.1. NA16.,2022-04-17 11:00:37.000,Chrome,250
15260,16,59.100.129.30,Approved report 09. Ogone Deposit Posting Report.,2022-04-17 11:00:51.000,Chrome,250
15261,16,59.100.129.30,Approved report 10. Room Reconciliation Report.,2022-04-17 11:00:53.000,Chrome,250
15262,16,59.100.129.30,Approved report 11. CC Surcharge Report.,2022-04-17 11:01:18.000,Chrome,250
15263,16,59.100.129.30,Approved report 12. DM Float Log.,2022-04-17 11:01:19.000,Chrome,250
15264,16,59.100.129.30,Approved report 13. DMR.,2022-04-17 11:01:21.000,Chrome,250
15265,16,59.100.129.30,Approved report 14. F & B Comp. & Void Audit.,2022-04-17 11:01:25.000,Chrome,250
15266,16,59.100.129.30,Approved report 16. Loyalty Points Audit.,2022-04-17 11:01:26.000,Chrome,250
15267,16,59.100.129.30,Approved report 15. Checklists.,2022-04-17 11:01:28.000,Chrome,250
15268,16,59.100.129.30,Approved the summary report.,2022-04-17 11:01:33.000,Chrome,250
15269,16,59.100.129.30,Approved report 01. Credit Limit Report.,2022-04-17 11:01:37.000,Chrome,252
15270,16,59.100.129.30,Approved report 02. Front Office Paid Out Report.,2022-04-17 11:01:39.000,Chrome,252
15271,16,59.100.129.30,Approved report 03. Adjustment & Corrections.,2022-04-17 11:01:42.000,Chrome,252
15272,16,59.100.129.30,Approved report 04. No Show Rooms.,2022-04-17 11:01:44.000,Chrome,252
15273,16,59.100.129.30,Approved report 05. Out of Order/ Service Room.,2022-04-17 11:01:46.000,Chrome,252
15274,16,59.100.129.30,Approved report 06. Complimentary Room Report.,2022-04-17 11:01:49.000,Chrome,252
15275,16,59.100.129.30,Approved report 07. Rate Check Report.,2022-04-17 11:01:52.000,Chrome,252
15276,16,59.100.129.30,Disapproved report 07. Rate Check Report.,2022-04-17 11:01:52.000,Chrome,252
15277,16,59.100.129.30,Approved report 08. PM/ PX Accounts.,2022-04-17 11:01:54.000,Chrome,252
15278,16,59.100.129.30,Commented `correction forms updated` in Report 03. Adjustment & Corrections.,2022-04-17 11:02:29.000,Chrome,252
15279,16,59.100.129.30,Approved report 07. Rate Check Report.,2022-04-17 11:02:33.000,Chrome,252
15280,16,59.100.129.30,Approved report 08.1. NA16.,2022-04-17 11:02:34.000,Chrome,252
15281,16,59.100.129.30,Approved report 09. Ogone Deposit Posting Report.,2022-04-17 11:02:39.000,Chrome,252
15282,16,59.100.129.30,Disapproved report 09. Ogone Deposit Posting Report.,2022-04-17 11:02:40.000,Chrome,252
15283,16,59.100.129.30,Approved report 10. Room Reconciliation Report.,2022-04-17 11:02:42.000,Chrome,252
15284,16,59.100.129.30,Approved report 09. Ogone Deposit Posting Report.,2022-04-17 11:02:59.000,Chrome,252
15285,16,59.100.129.30,Approved report 11. CC Surcharge Report.,2022-04-17 11:03:03.000,Chrome,252
15286,16,59.100.129.30,Approved report 13. DMR.,2022-04-17 11:03:05.000,Chrome,252
15287,16,59.100.129.30,Approved report 14. F & B Comp. & Void Audit.,2022-04-17 11:03:06.000,Chrome,252
15288,16,59.100.129.30,Approved report 15. Checklists.,2022-04-17 11:03:07.000,Chrome,252
15289,16,59.100.129.30,Approved report 12. DM Float Log.,2022-04-17 11:03:11.000,Chrome,252
15290,16,59.100.129.30,Disapproved report 12. DM Float Log.,2022-04-17 11:03:12.000,Chrome,252
15291,16,59.100.129.30,Approved report 16. Loyalty Points Audit.,2022-04-17 11:03:13.000,Chrome,252
15292,16,59.100.129.30,Approved report 12. DM Float Log.,2022-04-17 11:03:15.000,Chrome,252
15293,16,59.100.129.30,Approved the summary report.,2022-04-17 11:03:29.000,Chrome,252
15294,16,59.100.129.30,Approved report 01. Credit Limit Report.,2022-04-17 11:03:43.000,Chrome,254
15295,16,59.100.129.30,Approved report 02. Front Office Paid Out Report.,2022-04-17 11:03:46.000,Chrome,254
15296,16,59.100.129.30,Approved report 03. Adjustment & Corrections.,2022-04-17 11:03:48.000,Chrome,254
15297,16,59.100.129.30,Approved report 04. No Show Rooms.,2022-04-17 11:03:56.000,Chrome,254
15298,16,59.100.129.30,Approved report 05. Out of Order/ Service Room.,2022-04-17 11:04:01.000,Chrome,254
15299,16,59.100.129.30,Approved report 06. Complimentary Room Report.,2022-04-17 11:04:03.000,Chrome,254
15300,16,59.100.129.30,Approved report 07. Rate Check Report.,2022-04-17 11:04:04.000,Chrome,254
15301,16,59.100.129.30,Approved report 08. PM/ PX Accounts.,2022-04-17 11:04:06.000,Chrome,254
15302,16,59.100.129.30,Disapproved report 08. PM/ PX Accounts.,2022-04-17 11:04:07.000,Chrome,254
15303,16,59.100.129.30,Approved report 08.1. NA16.,2022-04-17 11:04:10.000,Chrome,254
15304,16,59.100.129.30,Approved report 08. PM/ PX Accounts.,2022-04-17 11:04:11.000,Chrome,254
15305,16,59.100.129.30,Approved report 09. Ogone Deposit Posting Report.,2022-04-17 11:04:13.000,Chrome,254
15306,16,59.100.129.30,Approved report 10. Room Reconciliation Report.,2022-04-17 11:04:16.000,Chrome,254
15307,16,59.100.129.30,Approved report 11. CC Surcharge Report.,2022-04-17 11:04:32.000,Chrome,254
15308,16,59.100.129.30,Approved report 12. DM Float Log.,2022-04-17 11:04:35.000,Chrome,254
15309,16,59.100.129.30,Approved report 13. DMR.,2022-04-17 11:04:37.000,Chrome,254
15310,16,59.100.129.30,Approved report 14. F & B Comp. & Void Audit.,2022-04-17 11:04:38.000,Chrome,254
15311,16,59.100.129.30,Approved report 16. Loyalty Points Audit.,2022-04-17 11:04:40.000,Chrome,254
15312,16,59.100.129.30,Approved report 15. Checklists.,2022-04-17 11:04:43.000,Chrome,254
15313,16,59.100.129.30,Approved the summary report.,2022-04-17 11:04:47.000,Chrome,254
15314,16,59.100.129.30,Commented `cc updated and payment received` in Report 01. Credit Limit Report.,2022-04-17 11:05:02.000,Chrome,256
15315,16,59.100.129.30,Approved report 02. Front Office Paid Out Report.,2022-04-17 11:05:05.000,Chrome,256
15316,16,59.100.129.30,Approved report 03. Adjustment & Corrections.,2022-04-17 11:05:09.000,Chrome,256
15317,16,59.100.129.30,Approved report 04. No Show Rooms.,2022-04-17 11:05:11.000,Chrome,256
15318,16,59.100.129.30,Approved report 05. Out of Order/ Service Room.,2022-04-17 11:05:14.000,Chrome,256
15319,16,59.100.129.30,Approved report 06. Complimentary Room Report.,2022-04-17 11:05:16.000,Chrome,256
15320,16,59.100.129.30,Approved report 07. Rate Check Report.,2022-04-17 11:05:19.000,Chrome,256
15321,16,59.100.129.30,Approved report 08. PM/ PX Accounts.,2022-04-17 11:05:21.000,Chrome,256
15322,16,59.100.129.30,Approved report 08.1. NA16.,2022-04-17 11:05:23.000,Chrome,256
15323,16,59.100.129.30,Approved report 09. Ogone Deposit Posting Report.,2022-04-17 11:05:29.000,Chrome,256
15324,16,59.100.129.30,Approved report 10. Room Reconciliation Report.,2022-04-17 11:05:32.000,Chrome,256
15325,16,59.100.129.30,Approved report 11. CC Surcharge Report.,2022-04-17 11:05:34.000,Chrome,256
15326,16,59.100.129.30,Approved report 12. DM Float Log.,2022-04-17 11:05:48.000,Chrome,256
15327,16,59.100.129.30,Approved report 13. DMR.,2022-04-17 11:05:51.000,Chrome,256
15328,16,59.100.129.30,Approved report 14. F & B Comp. & Void Audit.,2022-04-17 11:05:54.000,Chrome,256
15329,16,59.100.129.30,Approved report 15. Checklists.,2022-04-17 11:05:56.000,Chrome,256
15330,16,59.100.129.30,Approved report 16. Loyalty Points Audit.,2022-04-17 11:05:58.000,Chrome,256
15331,16,59.100.129.30,Approved the summary report.,2022-04-17 11:06:48.000,Chrome,256
15332,16,59.100.129.30,Approved report 01. Credit Limit Report.,2022-04-17 11:07:02.000,Chrome,258
15333,16,59.100.129.30,Approved report 02. Front Office Paid Out Report.,2022-04-17 11:07:04.000,Chrome,258
15334,16,59.100.129.30,Approved report 03. Adjustment & Corrections.,2022-04-17 11:07:07.000,Chrome,258
15335,16,59.100.129.30,Approved report 04. No Show Rooms.,2022-04-17 11:07:09.000,Chrome,258
15336,16,59.100.129.30,Approved report 05. Out of Order/ Service Room.,2022-04-17 11:07:13.000,Chrome,258
15337,16,59.100.129.30,Approved report 06. Complimentary Room Report.,2022-04-17 11:07:15.000,Chrome,258
15338,16,59.100.129.30,Approved report 07. Rate Check Report.,2022-04-17 11:07:16.000,Chrome,258
15339,16,59.100.129.30,Approved report 08. PM/ PX Accounts.,2022-04-17 11:07:20.000,Chrome,258
15340,16,59.100.129.30,Disapproved report 08. PM/ PX Accounts.,2022-04-17 11:07:21.000,Chrome,258
15341,16,59.100.129.30,Approved report 08.1. NA16.,2022-04-17 11:07:23.000,Chrome,258
15342,16,59.100.129.30,Approved report 09. Ogone Deposit Posting Report.,2022-04-17 11:07:24.000,Chrome,258
15343,16,59.100.129.30,Approved report 08. PM/ PX Accounts.,2022-04-17 11:07:28.000,Chrome,258
15344,16,59.100.129.30,Approved report 10. Room Reconciliation Report.,2022-04-17 11:07:31.000,Chrome,258
15345,16,59.100.129.30,Approved report 11. CC Surcharge Report.,2022-04-17 11:07:34.000,Chrome,258
15346,16,59.100.129.30,Approved report 12. DM Float Log.,2022-04-17 11:07:53.000,Chrome,258
15347,16,59.100.129.30,Approved report 13. DMR.,2022-04-17 11:07:55.000,Chrome,258
15348,16,59.100.129.30,Approved report 14. F & B Comp. & Void Audit.,2022-04-17 11:07:58.000,Chrome,258
15349,16,59.100.129.30,Approved report 16. Loyalty Points Audit.,2022-04-17 11:08:00.000,Chrome,258
15350,16,59.100.129.30,Approved report 15. Checklists.,2022-04-17 11:08:01.000,Chrome,258
15351,16,59.100.129.30,Approved the summary report.,2022-04-17 11:08:06.000,Chrome,258
15352,16,59.100.129.30,Approved report 01. Credit Limit Report.,2022-04-17 11:09:04.000,Chrome,260
15353,16,59.100.129.30,Approved report 02. Front Office Paid Out Report.,2022-04-17 11:09:15.000,Chrome,260
15354,16,59.100.129.30,Approved report 03. Adjustment & Corrections.,2022-04-17 11:09:20.000,Chrome,260
15355,16,59.100.129.30,Approved report 04. No Show Rooms.,2022-04-17 11:09:23.000,Chrome,260
15356,16,59.100.129.30,Approved report 05. Out of Order/ Service Room.,2022-04-17 11:09:25.000,Chrome,260
15357,16,59.100.129.30,Approved report 06. Complimentary Room Report.,2022-04-17 11:09:31.000,Chrome,260
15358,16,59.100.129.30,Approved report 07. Rate Check Report.,2022-04-17 11:09:47.000,Chrome,260
15359,16,59.100.129.30,Approved report 08. PM/ PX Accounts.,2022-04-17 11:09:49.000,Chrome,260
15360,16,59.100.129.30,Approved report 08.1. NA16.,2022-04-17 11:09:55.000,Chrome,260
15361,16,59.100.129.30,Approved report 09. Ogone Deposit Posting Report.,2022-04-17 11:09:59.000,Chrome,260
15362,16,59.100.129.30,Disapproved report 09. Ogone Deposit Posting Report.,2022-04-17 11:10:00.000,Chrome,260
15363,16,59.100.129.30,Approved report 11. CC Surcharge Report.,2022-04-17 11:10:02.000,Chrome,260
15364,16,59.100.129.30,Approved report 10. Room Reconciliation Report.,2022-04-17 11:10:03.000,Chrome,260
15365,16,59.100.129.30,Approved report 12. DM Float Log.,2022-04-17 11:10:07.000,Chrome,260
15366,16,59.100.129.30,Approved report 13. DMR.,2022-04-17 11:10:10.000,Chrome,260
15367,16,59.100.129.30,Approved report 14. F & B Comp. & Void Audit.,2022-04-17 11:10:16.000,Chrome,260
15368,16,59.100.129.30,Approved report 15. Checklists.,2022-04-17 11:10:18.000,Chrome,260
15369,16,59.100.129.30,Approved report 16. Loyalty Points Audit.,2022-04-17 11:10:20.000,Chrome,260
15370,16,59.100.129.30,Approved report 09. Ogone Deposit Posting Report.,2022-04-17 11:10:30.000,Chrome,260
15371,16,59.100.129.30,Approved the summary report.,2022-04-17 11:10:55.000,Chrome,260
15372,16,59.100.129.30,Approved report 01. Credit Limit Report.,2022-04-17 11:11:00.000,Chrome,262
15373,16,59.100.129.30,Approved report 02. Front Office Paid Out Report.,2022-04-17 11:11:03.000,Chrome,262
15374,16,59.100.129.30,Approved report 03. Adjustment & Corrections.,2022-04-17 11:11:06.000,Chrome,262
15375,16,59.100.129.30,Approved report 04. No Show Rooms.,2022-04-17 11:11:09.000,Chrome,262
15376,16,59.100.129.30,Approved report 05. Out of Order/ Service Room.,2022-04-17 11:11:10.000,Chrome,262
15377,16,59.100.129.30,Approved report 06. Complimentary Room Report.,2022-04-17 11:11:14.000,Chrome,262
15378,16,59.100.129.30,Approved report 07. Rate Check Report.,2022-04-17 11:11:15.000,Chrome,262
15379,16,59.100.129.30,Approved report 08. PM/ PX Accounts.,2022-04-17 11:11:18.000,Chrome,262
15380,16,59.100.129.30,Approved report 08.1. NA16.,2022-04-17 11:11:21.000,Chrome,262
15381,16,59.100.129.30,Approved report 09. Ogone Deposit Posting Report.,2022-04-17 11:11:27.000,Chrome,262
15382,16,59.100.129.30,Approved report 10. Room Reconciliation Report.,2022-04-17 11:11:30.000,Chrome,262
15383,16,59.100.129.30,Approved report 11. CC Surcharge Report.,2022-04-17 11:11:32.000,Chrome,262
15384,16,59.100.129.30,Approved report 15. Checklists.,2022-04-17 11:11:41.000,Chrome,262
15385,16,59.100.129.30,Commented `updated` in Report 15. Checklists.,2022-04-17 11:11:48.000,Chrome,262
15386,16,59.100.129.30,Approved report 12. DM Float Log.,2022-04-17 11:11:52.000,Chrome,262
15387,16,59.100.129.30,Approved report 13. DMR.,2022-04-17 11:11:55.000,Chrome,262
15388,16,59.100.129.30,Approved report 14. F & B Comp. & Void Audit.,2022-04-17 11:11:57.000,Chrome,262
15389,16,59.100.129.30,Approved report 16. Loyalty Points Audit.,2022-04-17 11:12:00.000,Chrome,262
15390,16,59.100.129.30,Approved the summary report.,2022-04-17 11:12:03.000,Chrome,262
15391,16,59.100.129.30,Approved report 01. Credit Limit Report.,2022-04-17 11:12:08.000,Chrome,264
15392,16,59.100.129.30,Approved report 02. Front Office Paid Out Report.,2022-04-17 11:12:13.000,Chrome,264
15393,16,59.100.129.30,Approved report 03. Adjustment & Corrections.,2022-04-17 11:12:15.000,Chrome,264
15394,16,59.100.129.30,Approved report 04. No Show Rooms.,2022-04-17 11:12:17.000,Chrome,264
15395,16,59.100.129.30,Approved report 05. Out of Order/ Service Room.,2022-04-17 11:12:24.000,Chrome,264
15396,16,59.100.129.30,Disapproved report 05. Out of Order/ Service Room.,2022-04-17 11:12:25.000,Chrome,264
15397,16,59.100.129.30,Approved report 05. Out of Order/ Service Room.,2022-04-17 11:12:30.000,Chrome,264
15398,16,59.100.129.30,Approved report 06. Complimentary Room Report.,2022-04-17 11:12:31.000,Chrome,264
15399,16,59.100.129.30,Approved report 07. Rate Check Report.,2022-04-17 11:12:34.000,Chrome,264
15400,16,59.100.129.30,Approved report 08. PM/ PX Accounts.,2022-04-17 11:12:38.000,Chrome,264
15401,16,59.100.129.30,Approved report 08.1. NA16.,2022-04-17 11:12:39.000,Chrome,264
15402,16,59.100.129.30,Approved report 09. Ogone Deposit Posting Report.,2022-04-17 11:12:40.000,Chrome,264
15403,16,59.100.129.30,Approved report 10. Room Reconciliation Report.,2022-04-17 11:12:43.000,Chrome,264
15404,16,59.100.129.30,Approved report 11. CC Surcharge Report.,2022-04-17 11:12:45.000,Chrome,264
15405,16,59.100.129.30,Approved report 12. DM Float Log.,2022-04-17 11:12:46.000,Chrome,264
15406,16,59.100.129.30,Approved report 13. DMR.,2022-04-17 11:12:50.000,Chrome,264
15407,16,59.100.129.30,Approved report 15. Checklists.,2022-04-17 11:12:51.000,Chrome,264
15408,16,59.100.129.30,Approved report 14. F & B Comp. & Void Audit.,2022-04-17 11:12:53.000,Chrome,264
15409,16,59.100.129.30,Approved report 16. Loyalty Points Audit.,2022-04-17 11:12:54.000,Chrome,264
15410,16,59.100.129.30,Approved the summary report.,2022-04-17 11:13:01.000,Chrome,264
15411,16,59.100.129.30,Approved report 01. Credit Limit Report.,2022-04-17 11:13:06.000,Chrome,265
15412,16,59.100.129.30,"Commented `741 cash bond. 623 following up cc, no post on account. ` in Report 01. Credit Limit Report.",2022-04-17 11:14:53.000,Chrome,265
